data,PETR4_esmble_jan_tot,PETR4_rend_decisao_esmble_jan_tot,VALE3_esmble_jan_tot,VALE3_rend_decisao_esmble_jan_tot,ITUB4_esmble_jan_tot,ITUB4_rend_decisao_esmble_jan_tot
2020-10-13,0,0.0,0,0.0153995961681003,0,0.0
2020-10-14,0,0.0,0,0.0259361538362704,0,0.0
2020-10-15,0,0.0,0,0.0,0,0.0
2020-10-16,0,0.0,0,0.0,0,0.0
2020-10-19,0,0.0,0,0.0,1,0.0
2020-10-20,0,0.0,0,0.0,0,0.0374149912859988
2020-10-21,0,0.0,1,0.0,0,0.0
2020-10-22,0,0.0,0,0.0060212295457852,0,0.0
2020-10-23,0,0.0,0,0.0123593619357174,0,0.0
2020-10-26,0,0.0,0,0.0053874238574911,0,0.0
2020-10-27,0,0.0,0,-0.0033275176170396,0,0.0
2020-10-28,1,0.0,0,0.0,0,0.0
2020-10-29,1,0.0510037661759445,1,0.0,0,0.0
2020-10-30,1,0.0208985843064535,0,0.0098705366908664,0,0.0
2020-11-03,1,0.0199896233911515,0,0.0249190762752706,0,0.0
2020-11-04,0,0.0287032169211118,0,0.0,0,0.0
2020-11-05,1,0.0,0,0.0,0,0.0
2020-11-06,0,0.0204603017440384,0,0.0,0,0.0
2020-11-09,1,0.0,0,0.0,0,0.0
2020-11-10,0,0.057560589366358,0,0.0,0,0.0
2020-11-11,0,0.0,0,0.0,0,0.0
2020-11-12,0,0.0,0,0.0,0,0.0
2020-11-13,0,0.0,0,0.0,0,0.0
2020-11-16,0,0.0,1,0.0,0,0.0
2020-11-17,1,0.0,0,0.0509259469204999,0,0.0
2020-11-18,0,0.0058358329761079,0,0.0,0,0.0
2020-11-19,1,-0.0020841960243273,0,0.0,0,0.0
2020-11-20,0,0.0,0,0.0,0,0.0
2020-11-23,1,0.0462693479920479,0,0.0,1,0.0
2020-11-24,0,0.0401716557164163,0,0.0,1,0.0371134289809938
2020-11-25,0,0.0,0,0.0,0,0.0057393829984499
2020-11-26,0,0.0,0,0.0,1,-0.0094530747010839
2020-11-27,0,0.0,1,0.0,0,0.0057393829984499
2020-11-30,0,0.0,0,0.0064679630513426,1,-0.0141796120516258
2020-12-01,1,0.0,1,0.0336081100602455,1,0.0488812020909823
2020-12-02,1,0.0351562843804158,0,0.0043263213137409,0,0.0106951745531511
2020-12-03,0,0.0282982798963731,0,0.0018541461205918,1,0.0320855798156617
2020-12-04,0,0.0,1,0.0220024789882976,1,0.0062872160551796
2020-12-07,0,0.0,1,0.0069158127681042,0,0.0277961423485495
2020-12-08,1,0.0,1,0.0106770348065144,0,0.0
2020-12-09,0,0.0127674690818047,0,0.0171075155465534,0,0.0
2020-12-10,1,0.058956000332882,0,0.0339723554429699,1,0.0
2020-12-11,0,0.0127318673099558,1,0.0,1,0.0099454454844319
2020-12-14,1,0.0283739001858107,1,0.0002347573595695,0,0.014757778639453
2020-12-15,1,0.0068344649712802,1,0.0021126857325114,1,0.0073788893197266
2020-12-16,1,0.0158272457062615,1,0.0120892023527712,1,0.0324029464129324
2020-12-17,0,0.0212230351155143,0,0.0322770115962342,1,0.0081530597779931
2020-12-18,0,0.0,0,0.0,1,0.007212291776472
2020-12-21,0,0.0,1,0.0,1,-0.0122295107964327
2020-12-22,0,0.0,1,0.0014966691554157,1,-0.0075258285299411
2020-12-23,0,0.0,0,0.0077135617759735,1,0.023307781233134
2020-12-28,0,0.0,0,0.0198019773010572,0,0.0065177198035169
2020-12-29,1,0.0,1,0.015427123551947,0,0.0052762617556655
2020-12-30,0,0.0049383293047512,1,0.0045876949780385,0,0.0034140486629696
2021-01-04,1,0.0292769584133385,1,0.0492028938272818,1,-0.0066675482554041
2021-01-05,1,0.0442905570201895,0,0.0168379675257447,1,0.0107386821239813
2021-01-06,0,0.0245358091664491,1,0.0534660002338335,0,0.0432801645909275
2021-01-07,1,0.0,1,0.0612773046611172,1,0.0
2021-01-08,1,0.0095359996305705,1,0.0033006535479065,0,0.0154873885455611
2021-01-11,0,-0.0127145236473743,1,-0.0099990141986389,0,-0.0069845095577163
2021-01-12,0,0.0031786309118435,1,-0.0037860292625873,1,-0.0145763567083573
2021-01-13,0,-0.0190717854710613,0,-0.0397048807097855,0,-0.0121469554410256
2021-01-14,0,0.0,0,0.0,1,0.0
2021-01-15,0,0.0,0,0.0,1,0.0106084357419229
2021-01-18,0,0.0,0,0.0,1,-0.003744132258822
2021-01-19,0,0.0,0,0.0,1,-0.0137285546731214
2021-01-20,0,0.0,0,0.0,0,-0.0296411821394658
2021-01-21,0,0.0,0,0.0,0,0.0
2021-01-22,0,0.0,0,0.0,0,0.0
2021-01-26,0,0.0,0,0.0,0,0.0
2021-01-27,0,0.0,0,0.0,0,0.0
2021-01-28,1,0.0,0,0.0,1,0.0
2021-01-29,0,0.0058138639704669,0,0.0,1,0.0112936210932749
2021-02-01,1,0.0058138639704669,0,0.0,1,0.0073775341019992
2021-02-02,0,0.058866212819413,0,0.0,0,0.0032685973477889
2021-02-03,1,0.0,0,0.0,0,-0.0104279157590093
2021-02-04,0,0.0055498061802103,1,0.0,0,0.0
2021-02-05,1,0.0437045195378186,0,0.0284922276738838,0,0.0
2021-02-08,1,0.0277095698779758,1,0.0,0,0.0
2021-02-09,1,0.0114081442076707,0,0.0065539094336913,0,0.0
2021-02-10,1,-0.0003565532118502,0,0.0113107770173886,0,0.0
2021-02-11,1,0.0160427365111329,0,0.0091966061842518,0,0.0
2021-02-12,1,0.0156863031894008,0,-0.0048625828416983,0,0.0
2021-02-17,1,0.0378682023835213,0,0.0,0,0.0
2021-02-18,0,0.0177747580149352,0,0.0,0,0.0
2021-02-19,1,-0.0622119851376306,0,0.0,0,0.0
2021-02-22,1,-0.2363397242053253,0,0.0,0,0.0
2021-02-23,0,-0.201448401352163,1,0.0,0,0.0
2021-02-24,1,0.0,1,0.0111191205100995,0,0.0
2021-02-25,1,0.0100001076133773,1,0.0187377744303253,0,0.0
2021-02-26,0,-0.0631999913909298,0,0.0058684206252887,0,0.0
2021-03-01,0,-0.0783999774011907,1,0.0226500548471846,0,0.0
2021-03-02,0,-0.1067999548023815,1,0.0479999911374565,0,0.0
2021-03-03,0,0.0,0,0.0196078358089255,0,0.0
2021-03-04,1,0.0,1,-0.00500000467181,0,0.0
2021-03-05,0,0.0347592913714934,1,0.0307067638776895,0,0.0
2021-03-08,1,0.0,1,0.0275201585641826,0,0.0
2021-03-09,1,0.0276217416419447,0,0.0185641092474465,1,0.0
2021-03-10,1,0.0182316446600418,1,0.0034871815177648,1,0.0140169746241286
2021-03-11,1,0.070647335661523,1,0.0266666739415985,0,0.0284028508776768
2021-03-12,0,0.0099352068150872,0,0.0044444461503267,0,0.0
2021-03-15,0,0.0224622572398245,0,-0.0166666615490197,0,0.0
2021-03-16,1,0.0,0,-0.0117171650487225,0,0.0
2021-03-17,1,0.0427831765158454,0,-0.0088888769477125,1,0.0
2021-03-18,1,0.0008376313340588,0,0.0,0,0.0282849904767276
2021-03-19,1,0.0067002057181998,0,0.0,1,0.0
2021-03-22,1,-0.0041875933674469,0,0.0,0,0.0139335270775193
2021-03-23,0,-0.0104689834186174,0,0.0,0,0.0189352999389413
2021-03-24,1,0.0,0,0.0,0,-0.0067881712026033
2021-03-25,1,0.0264316436622853,0,0.0,1,-0.0110753966020434
2021-03-26,1,0.0170357282808213,0,0.0,0,0.0214389238103877
2021-03-29,1,0.0149062622457187,0,0.0,0,0.0
2021-03-30,1,0.0217206108479594,0,0.0,0,0.0
2021-03-31,1,0.0180673479448826,0,0.0,0,0.0
2021-04-01,1,0.0247899341927802,0,0.0,0,0.0
2021-04-05,1,0.0029009171302119,0,0.0,0,0.0
2021-04-06,0,0.0099460414083447,0,0.0,0,0.0
2021-04-07,1,0.0087027513906354,0,0.0,0,0.0
2021-04-08,0,-0.0037298700531279,0,0.0,0,0.0
2021-04-09,1,0.0,0,0.0,0,0.0
2021-04-12,0,0.0171118626368729,1,0.0,0,0.0
2021-04-13,1,0.0062604170102452,0,0.0037536110122969,0,0.0
2021-04-14,0,0.0258765025934189,0,0.0373436086232537,0,0.0
2021-04-15,0,0.0,0,0.0,0,0.0
2021-04-16,1,0.0,0,0.0,0,0.0
2021-04-19,1,0.0845315605724039,0,0.0,0,0.0
2021-04-20,0,0.0106863116716292,0,0.0,0,0.0
2021-04-22,0,-0.0057542398430083,1,0.0,0,0.0
2021-04-23,1,-0.0160296681340945,0,0.0088660728280905,0,0.0
2021-04-26,0,-0.0115084796860166,0,0.0330378041921437,0,0.0
2021-04-27,0,0.0,0,0.0,0,0.0
2021-04-28,1,0.0,1,0.0,0,0.0
2021-04-29,0,0.0070481261504084,0,0.0067742174626513,0,0.0
2021-04-30,0,-0.0078773174622213,0,-0.0056154774040472,0,0.0
2021-05-03,0,-0.0128524653330978,0,-0.0164007462844693,1,0.0
2021-05-04,0,-0.0199004565679008,0,-0.0099830694352039,0,0.0088967762117421
2021-05-05,1,0.0,1,0.0,0,-0.0160142560261403
2021-05-06,0,0.0059047099332861,1,0.0291227460157961,0,-0.0170818809405502
2021-05-07,1,0.0312104723987543,0,8.580481255837765e-05,0,-0.0142349007837918
2021-05-10,0,0.0072580988016802,0,0.0335507120462614,0,0.0
2021-05-11,0,0.0149192940982578,1,0.0,0,0.0
2021-05-12,0,0.0294354917016183,1,0.0038983141843073,0,0.0
2021-05-13,1,0.0,0,-0.03203389355445,0,0.0
2021-05-14,1,0.0224807279036544,1,-0.0526271126795759,0,0.0
2021-05-17,0,0.0136881535549828,0,-0.0354237230149903,0,0.0
2021-05-18,0,0.019011372500109,0,0.0,0,0.0
2021-05-19,0,0.0019011496232594,0,0.0,0,0.0
2021-05-20,0,-0.0007604598493036,0,0.0,0,0.0
2021-05-21,0,0.0,0,0.0,0,0.0
2021-05-24,0,0.0,0,0.0,0,0.0
2021-05-25,0,0.0,0,0.0,0,0.0
2021-05-26,0,0.0,1,0.0,0,0.0
2021-05-27,1,0.0,0,0.0116425983481832,0,0.0
2021-05-28,0,0.0312977334372349,0,0.0175992724255691,0,0.0
2021-05-31,0,0.0,0,0.036913362215599,0,0.0
2021-06-01,0,0.0,0,0.0,0,0.0
2021-06-02,1,0.0,0,0.0,0,0.0
2021-06-04,1,0.0199572134192651,0,0.0,0,0.0
2021-06-07,0,0.0174625472454006,0,0.0,0,0.0
2021-06-08,0,0.0263720692949167,0,0.0,0,0.0
2021-06-09,1,0.0,1,0.0,0,0.0
2021-06-10,1,0.0069372510629085,0,0.0102477244021363,1,0.0
2021-06-11,0,0.0006937251062907,1,0.0226341070405347,1,0.0033292826761144
2021-06-14,0,0.0180367398893176,0,0.0032199049303326,0,0.0006053014237292
2021-06-15,0,0.0079778387223448,1,-0.0091375830602341,0,-0.0063559396094848
2021-06-16,0,0.0,1,-0.028544074279052,0,0.0172518146807843
2021-06-17,0,0.0,1,-0.0500391585570843,0,0.0
2021-06-18,0,0.0,1,0.0194374354165266,1,0.0
2021-06-21,1,0.0,0,0.0343893186472064,0,0.0161390312617653
2021-06-22,0,0.0093102764940038,1,0.0,0,0.0074487836592763
2021-06-23,1,0.0179310067778634,0,0.0163686616553633,0,0.0124146394321271
2021-06-24,0,0.0224137865254704,0,0.0153033236560635,0,-0.0006207575761919
2021-06-25,0,0.0,0,0.0339002858560285,0,0.0
2021-06-28,0,0.0,0,0.0,0,0.0
2021-06-29,0,0.0,1,0.0,0,0.0
2021-06-30,0,0.0,0,0.0219082520331385,0,0.0
2021-07-01,1,0.0,0,0.0,0,0.0
2021-07-02,1,0.0027303884661744,0,0.0,0,0.0
2021-07-05,0,-0.0047780687521677,0,0.0,0,0.0
2021-07-06,0,-0.0170648168499531,0,0.0,0,0.0
2021-07-07,1,-0.0392491120739835,0,0.0,0,0.0
2021-07-08,0,0.0102190266485192,0,0.0,0,0.0
2021-07-12,0,0.0138686790229904,0,0.0,0,0.0
2021-07-13,0,0.0208028997693581,0,0.0,0,0.0
2021-07-14,0,0.0,0,0.0,0,0.0
2021-07-15,0,0.0,0,0.0,0,0.0
2021-07-16,1,0.0,0,0.0,0,0.0
2021-07-19,0,0.0184829528517045,0,0.0,0,0.0
2021-07-20,1,0.0373508419163958,0,0.0,0,0.0
2021-07-21,1,0.0167972705346402,0,0.0,0,0.0
2021-07-22,0,0.0160507197789062,0,0.0,0,0.0
2021-07-23,1,0.0141843428895717,0,0.0,1,0.0
2021-07-26,0,0.0253826042255791,0,0.0,1,0.0226960035545886
2021-07-27,0,0.0,0,0.0,1,0.0176271272094981
2021-07-28,0,0.0,1,0.0,0,0.0583051173777787
2021-07-29,0,0.0,0,0.0102259955179281,0,0.0
2021-07-30,0,0.0,0,-0.024576787308077,1,0.0
2021-08-02,0,0.0,0,-0.0429664058244929,1,0.0230519279136972
2021-08-03,0,0.0,1,-0.0287015579636278,1,0.0009553917612788
2021-08-04,0,0.0,0,0.0111607224844476,0,-0.0213375726130546
2021-08-05,0,0.0,0,-0.0179464239753849,1,-0.0264331178259986
2021-08-06,0,0.0,1,-0.0099107069805239,0,-0.0114649636056105
2021-08-09,0,0.0,0,-0.0227678515106837,1,0.0
2021-08-10,0,0.0,1,0.0,0,0.0003208815153733
2021-08-11,0,0.0,0,0.0028133215604237,0,0.0041719886835573
2021-08-12,0,0.0,0,-0.0019058024035195,0,-0.0022464879978357
2021-08-13,0,0.0,0,-0.0026318204343809,0,-0.0070603455088808
2021-08-16,0,0.0,0,-0.0117070525834922,0,0.0
2021-08-17,0,0.0,1,0.0,0,0.0
2021-08-18,0,0.0,1,0.0,0,0.0
2021-08-19,0,0.0,0,-0.051636080517883,1,0.0
2021-08-20,0,0.0,1,-0.0627955357330132,1,0.0111486798102355
2021-08-23,0,0.0,0,-0.0738604071091411,1,0.021283792821019
2021-08-24,0,0.0,1,0.0,1,0.0251239476613295
2021-08-25,0,0.0,1,0.0036966752275329,1,0.0097560761918458
2021-08-26,0,0.0,0,-0.0028973953046872,0,0.0061788838700518
2021-08-27,0,0.0,0,0.0090918184296561,0,0.0035772457446182
2021-08-30,0,0.0,1,0.0154860727040791,0,0.001626030506249
2021-08-31,0,0.0,1,0.0026262564701885,1,0.0
2021-09-01,0,0.0,0,0.0059595999409698,0,0.0183515711411952
2021-09-02,0,0.0,0,0.0101010084281638,0,-0.0051513302717689
2021-09-03,0,0.0,0,0.0189899042760928,1,-0.0289761733067258
2021-09-06,0,0.0,0,0.0,0,-0.0254346040088974
2021-09-08,0,0.0,0,0.0,1,0.0
2021-09-09,0,0.0,0,0.0,0,0.0189917397637196
2021-09-10,0,0.0,0,0.0,0,0.0241712690736958
2021-09-13,0,0.0,0,0.0,1,0.0
2021-09-14,0,0.0,0,0.0,0,0.008934718684558
2021-09-15,0,0.0,0,0.0,0,-0.0010309334193395
2021-09-16,0,0.0,0,0.0,0,-0.0151202627760192
2021-09-17,0,0.0,0,0.0,0,-0.0206185555376377
2021-09-20,0,0.0,0,0.0,0,0.0
2021-09-21,0,0.0,0,0.0,0,0.0
2021-09-22,0,0.0,0,0.0,0,0.0
2021-09-23,0,0.0,0,0.0,1,0.0
2021-09-24,0,0.0,0,0.0,0,0.0063158236772929
2021-09-27,0,0.0,0,0.0,1,0.0291228111009533
2021-09-28,0,0.0,0,0.0,1,0.0238589362981032
2021-09-29,1,0.0,0,0.0,1,0.0111692491210382
2021-09-30,1,0.001816193619627,0,0.0,0,0.020244303433073
2021-10-01,0,0.0170723315842987,0,0.0,1,0.0
2021-10-04,0,0.0464947797820613,0,0.0,1,0.0024242662251301
2021-10-05,0,0.0,0,0.0,0,0.0254545464602167
2021-10-06,0,0.0,0,0.0,1,0.0
2021-10-07,0,0.0,0,0.0,0,0.0047751615117744
2021-10-08,1,0.0,0,0.0,1,0.0087544900093512
2021-10-11,1,0.0118643610771914,0,0.0,1,-0.0127337640313983
2021-10-13,0,0.0067796349012521,0,0.0,1,-0.0270593030422513
2021-10-14,0,0.0244067897543807,0,0.0,0,0.0073680063240475
2021-10-15,0,0.0,0,0.0,0,0.0180106136364769
2021-10-18,0,0.0,0,0.0,0,0.0253786199605246
2021-10-19,0,0.0,0,0.0,0,0.0
2021-10-20,0,0.0,0,0.0,0,0.0
2021-10-21,0,0.0,0,0.0,0,0.0
2021-10-22,1,0.0,0,0.0,0,0.0
2021-10-25,1,0.0558357461092258,0,0.0,0,0.0
2021-10-26,0,0.0149304982363823,0,0.0,1,0.0
2021-10-27,0,0.0090277431196729,0,0.0,1,0.0234506059498256
2021-10-28,0,0.0156249400148186,0,0.0,1,0.0130967692943084
2021-10-29,0,0.0135416146795095,0,0.0,1,0.0198563697678898
2021-11-01,1,0.0,0,0.0,1,0.0303532526861338
2021-11-03,1,0.0050524194755058,0,0.0,0,0.0358183844366631
2021-11-04,0,-0.016961321864114,0,0.0,1,0.0
2021-11-05,0,-0.0422229759011173,0,0.0,0,0.0021276317080049
2021-11-08,0,-0.0378924256379393,0,0.0,1,-0.0136170524870345
2021-11-09,1,0.0,0,0.0,1,-0.0131915377874225
2021-11-10,0,0.0124059677683609,0,0.0,0,0.0012766023087809
2021-11-11,0,0.0105262756822456,0,0.0,1,0.0
2021-11-12,0,0.0210526668246932,0,0.0,1,0.0160660043760811
2021-11-16,0,0.0,0,0.0,0,0.0165002030517336
2021-11-17,0,0.0,0,0.0,0,0.0065132177264014
2021-11-18,0,0.0,0,0.0,0,-0.0026053108497221
2021-11-19,0,0.0,0,0.0,0,0.0
2021-11-22,1,0.0,0,0.0,0,0.0
2021-11-23,1,0.0541150190859011,0,0.0,0,0.0
2021-11-24,1,0.0237581206036084,0,0.0,0,0.0
2021-11-25,1,0.0254733306296541,0,0.0,0,0.0
2021-11-26,1,0.0271222316230985,0,0.0,0,0.0
2021-11-29,1,0.0156676205368145,0,0.0,0,0.0
2021-11-30,0,0.0095368534335769,0,0.0,0,0.0
2021-12-01,0,0.0446185697973106,0,0.0,0,0.0
2021-12-02,0,0.0,0,0.0,0,0.0
2021-12-03,0,0.0,0,0.0,0,0.0
2021-12-06,0,0.0,0,0.0,1,0.0
2021-12-07,0,0.0,0,0.0,1,0.0008466848061277
2021-12-08,0,0.0,0,0.0,0,-0.0203218077003659
2021-12-09,1,0.0,0,0.0,1,-0.035139735300495
2021-12-10,0,0.0203390185509058,0,0.0,0,-0.0503810338943819
2021-12-13,1,0.0,0,0.0,0,0.0
2021-12-14,0,0.0081053466073495,0,0.0,0,0.0
2021-12-15,0,-0.0104694368121087,0,0.0,0,0.0
2021-12-16,1,0.0124957734639461,0,0.0,0,0.0
2021-12-17,0,0.0010131683259186,0,0.0,0,0.0
2021-12-20,0,0.0,0,0.0,0,0.0
2021-12-21,0,0.0,1,0.0,0,0.0
2021-12-22,0,0.0,0,0.003254484228441,0,0.0
2021-12-23,1,0.0,0,0.0021279267951132,0,0.0
2021-12-27,0,0.016243021097276,0,-0.0055075652924581,0,0.0
2021-12-28,0,0.0338983067209947,0,-0.0170233974595863,0,0.0
2021-12-29,0,0.0,0,0.0,0,0.0
2021-12-30,1,0.0,0,0.0,0,0.0
2022-01-03,0,0.0238262057417322,0,0.0,0,0.0
2022-01-04,0,0.0,0,0.0,0,0.0
2022-01-05,0,0.0,0,0.0,0,0.0
2022-01-06,0,0.0,0,0.0,0,0.0
2022-01-07,1,0.0,0,0.0,0,0.0
2022-01-10,0,0.0089317686019255,0,0.0,0,0.0
2022-01-11,0,0.0385851973824941,1,0.0,1,0.0
2022-01-12,0,0.0,0,0.0010405905077537,0,0.0103181233286243
2022-01-13,0,0.0,0,-0.0145681578274261,1,0.0240756404392922
2022-01-14,1,0.0,0,-0.0180367564262298,0,0.0118794949746061
2022-01-17,1,0.013057345748485,1,-0.0218522289353445,1,0.007636826377167
2022-01-18,0,0.0184713140653642,1,0.0271931765463897,0,0.0165464762353418
2022-01-19,1,0.0257961920421108,0,0.0058770359241078,1,0.0216376556504923
2022-01-20,1,0.0158730282719982,0,0.0055379788004907,0,0.005522521273198
2022-01-21,1,0.012063428580703,0,-0.0197784695552325,1,0.004672929074587
2022-01-24,1,0.0238095424079971,0,-0.0510849881367394,1,0.0004247960993055
2022-01-25,1,0.0482650207385424,1,0.0,0,0.0259133646413599
2022-01-26,1,0.0291290727923044,0,0.007683357760637,0,0.0
2022-01-27,0,0.0113868288947936,0,-0.0051222280278799,0,0.0
2022-01-28,0,0.002919726324649,0,0.0052386415867492,0,0.0
2022-01-31,1,-0.0364963794978488,0,-0.03445868064518,0,0.0
2022-02-01,1,-0.0271532871886142,1,0.0,1,0.0
2022-02-02,1,0.0023944585971259,0,0.0092397596485645,1,0.0015704982262931
2022-02-03,0,-0.01466625325616,0,0.0149707580063648,0,0.0023557473394397
2022-02-04,0,-0.0053875932168272,0,0.0312280718211682,0,0.0113859797744479
2022-02-07,1,-0.0188566580899535,0,0.0,1,0.0031409435061152
2022-02-08,0,0.0015673650731617,0,0.0,0,0.0174050528248317
2022-02-09,1,0.0247648481015154,0,0.0,1,0.0051424007586
2022-02-10,0,0.0185758831016353,0,0.0,0,0.0011866996605374
2022-02-11,1,0.049845200268793,0,0.0,0,0.0680379628667454
2022-02-14,0,0.002362636098247,0,0.0,1,0.0
2022-02-15,1,-0.034849387096136,0,0.0,0,0.0037313479775096
2022-02-16,0,-0.0047253529400128,0,0.0,0,0.0026119536480375
